Unnamed: 0,VISIT_AREA_ID,TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM,VISIT_START_YMD,VISIT_END_YMD,ROAD_NM_ADDR,LOTNO_ADDR,X_COORD,Y_COORD,ROAD_NM_CD,LOTNO_CD,POI_ID,POI_NM,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,VISIT_CHC_REASON_CD,LODGING_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,SGG_CD,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_MISSION,TRAVEL_MISSION_CHECK,TRAVEL_MISSION_PRIORITY,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,EDU_FNSH_SE,MARR_STTS,FAMILY_MEMB,JOB_NM,JOB_ETC,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM,ADDR,RES_CAFE,VISIT_COUNT,VISIT_AREA_MAIN_TYPE
952799,2208240004,d_d000479,4,청안레지던스,2022-08-24 00:00:00,2022-08-24 00:00:00,제주특별자치도 제주시 원노형2길 19-2,제주특별자치도 제주시 노형동 924-5,126.4813542,33.48437293,,,POI01000000668BI9,청안호텔앤레지던스,30,24,N,6,11.0,5,5,5,,D01,d000479,2;,2022-08-24 00:00:00,2022-09-01 00:00:00,대중교통 등,2;,2;1;5,2,41,여,20,6,1,1,4,9.0,,3,7.0,3,2,29,29170,26,26350,45,45110,4,1,2,3,4,5,2,4,경기도,제주,3인 이상 여행(가족 외),2022-08-24~2022-08-31,2,1.0,,2,제주특별자치도 제주시 원노형2길 19-2,2,7,24
952806,2208290001,d_d000479,22,제주예찬,2022-08-29 00:00:00,2022-08-29 00:00:00,제주특별자치도 제주시 1100로 2997,제주특별자치도 제주시 노형동 287-1,126.4868868,33.45407353,,,,,60,11,N,2,,5,5,5,,D01,d000479,2;,2022-08-24 00:00:00,2022-09-01 00:00:00,대중교통 등,2;,2;1;5,2,41,여,20,6,1,1,4,9.0,,3,7.0,3,2,29,29170,26,26350,45,45110,4,1,2,3,4,5,2,4,경기도,제주,3인 이상 여행(가족 외),2022-08-24~2022-08-31,2,1.0,,2,제주특별자치도 제주시 1100로 2997,0,7,11
952813,2208300004,d_d000479,27,이마트 신제주점,2022-08-30 00:00:00,2022-08-30 00:00:00,제주특별자치도 제주시 1100로 3348,제주특별자치도 제주시 노형동 919,126.4803425,33.48515488,,,POI01000000EG4KZD,이마트신제주점,30,4,Y,7,,4,4,4,,D01,d000479,2;,2022-08-24 00:00:00,2022-09-01 00:00:00,대중교통 등,2;,2;1;5,2,41,여,20,6,1,1,4,9.0,,3,7.0,3,2,29,29170,26,26350,45,45110,4,1,2,3,4,5,2,4,경기도,제주,3인 이상 여행(가족 외),2022-08-24~2022-08-31,2,1.0,,2,제주특별자치도 제주시 1100로 3348,2,35,4
952848,2208270001,d_d000479,17,아쿠아플라넷 제주,2022-08-27 00:00:00,2022-08-27 00:00:00,제주특별자치도 서귀포시 성산읍 섭지코지로 95,제주특별자치도 서귀포시 성산읍 고성리 127-3,126.9278459,33.43306804,,,,,270,6,N,1,,5,5,5,,D01,d000479,2;,2022-08-24 00:00:00,2022-09-01 00:00:00,대중교통 등,2;,2;1;5,2,41,여,20,6,1,1,4,9.0,,3,7.0,3,2,29,29170,26,26350,45,45110,4,1,2,3,4,5,2,4,경기도,제주,3인 이상 여행(가족 외),2022-08-24~2022-08-31,2,1.0,,2,제주특별자치도 서귀포시 성산읍 섭지코지로 95,2,74,6
952922,2208280002,d_d000479,21,청안레지던스,2022-08-28 00:00:00,2022-08-29 00:00:00,제주특별자치도 제주시 원노형2길 19-2,제주특별자치도 제주시 노형동 924-5,126.4813542,33.48437293,,,POI01000000668BI9,청안호텔앤레지던스,240,24,N,6,11.0,5,5,5,,D01,d000479,2;,2022-08-24 00:00:00,2022-09-01 00:00:00,대중교통 등,2;,2;1;5,2,41,여,20,6,1,1,4,9.0,,3,7.0,3,2,29,29170,26,26350,45,45110,4,1,2,3,4,5,2,4,경기도,제주,3인 이상 여행(가족 외),2022-08-24~2022-08-31,2,1.0,,2,제주특별자치도 제주시 원노형2길 19-2,2,7,24
952929,2208250001,d_d000479,7,오설록티뮤지엄,2022-08-25 00:00:00,2022-08-25 00:00:00,제주특별자치도 서귀포시 안덕면 신화역사로 15,제주특별자치도 서귀포시 안덕면 서광리 1235-1,126.2894893,33.30591329,,,POI01000000EHGHUI,오설록티뮤지엄,180,3,N,1,,4,4,4,,D01,d000479,2;,2022-08-24 00:00:00,2022-09-01 00:00:00,대중교통 등,2;,2;1;5,2,41,여,20,6,1,1,4,9.0,,3,7.0,3,2,29,29170,26,26350,45,45110,4,1,2,3,4,5,2,4,경기도,제주,3인 이상 여행(가족 외),2022-08-24~2022-08-31,2,1.0,,2,제주특별자치도 서귀포시 안덕면 신화역사로 15,2,167,3
953096,2208270002,d_d000479,18,섭지코지,2022-08-27 00:00:00,2022-08-27 00:00:00,제주특별자치도 서귀포시 성산읍 섭지코지로 107,제주특별자치도 서귀포시 성산읍 고성리 87,126.9306092,33.42393807,,,,,60,1,N,1,,4,4,4,,D01,d000479,2;,2022-08-24 00:00:00,2022-09-01 00:00:00,대중교통 등,2;,2;1;5,2,41,여,20,6,1,1,4,9.0,,3,7.0,3,2,29,29170,26,26350,45,45110,4,1,2,3,4,5,2,4,경기도,제주,3인 이상 여행(가족 외),2022-08-24~2022-08-31,2,1.0,,2,제주특별자치도 서귀포시 성산읍 섭지코지로 107,2,159,1
953228,2208300001,d_d000479,24,도시해녀,2022-08-30 00:00:00,2022-08-30 00:00:00,제주특별자치도 제주시 애월읍 하귀미수포길 16-1,제주특별자치도 제주시 애월읍 하귀2리 1670-1,126.4025524,33.48424619,,,POI01000000ALJLXS,도시해녀펜션,210,5,N,2,,5,5,5,,D01,d000479,2;,2022-08-24 00:00:00,2022-09-01 00:00:00,대중교통 등,2;,2;1;5,2,41,여,20,6,1,1,4,9.0,,3,7.0,3,2,29,29170,26,26350,45,45110,4,1,2,3,4,5,2,4,경기도,제주,3인 이상 여행(가족 외),2022-08-24~2022-08-31,2,1.0,,2,제주특별자치도 제주시 애월읍 하귀미수포길 16-1,2,3,5
953230,2208260001,d_d000479,11,만장굴,2022-08-26 00:00:00,2022-08-26 00:00:00,제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 김녕리 3341-3,126.7693513,33.52793252,,,,,150,1,N,1,,4,4,4,,D01,d000479,2;,2022-08-24 00:00:00,2022-09-01 00:00:00,대중교통 등,2;,2;1;5,2,41,여,20,6,1,1,4,9.0,,3,7.0,3,2,29,29170,26,26350,45,45110,4,1,2,3,4,5,2,4,경기도,제주,3인 이상 여행(가족 외),2022-08-24~2022-08-31,2,1.0,,2,제주특별자치도 제주시 구좌읍 만장굴길 182,2,57,1
953272,2208260006,d_d000479,16,청안레지던스,2022-08-26 00:00:00,2022-08-27 00:00:00,제주특별자치도 제주시 원노형2길 19-2,제주특별자치도 제주시 노형동 924-5,126.4813542,33.48437293,,,POI01000000668BI9,청안호텔앤레지던스,120,24,N,6,11.0,5,5,5,,D01,d000479,2;,2022-08-24 00:00:00,2022-09-01 00:00:00,대중교통 등,2;,2;1;5,2,41,여,20,6,1,1,4,9.0,,3,7.0,3,2,29,29170,26,26350,45,45110,4,1,2,3,4,5,2,4,경기도,제주,3인 이상 여행(가족 외),2022-08-24~2022-08-31,2,1.0,,2,제주특별자치도 제주시 원노형2길 19-2,2,7,24
953279,2208260005,d_d000479,15,김녕오라이,2022-08-26 00:00:00,2022-08-26 00:00:00,제주특별자치도 제주시 구좌읍 김녕로21길 21,제주특별자치도 제주시 구좌읍 김녕리 1223-20,126.7551984,33.55775807,,,,,90,11,N,2,,5,5,5,,D01,d000479,2;,2022-08-24 00:00:00,2022-09-01 00:00:00,대중교통 등,2;,2;1;5,2,41,여,20,6,1,1,4,9.0,,3,7.0,3,2,29,29170,26,26350,45,45110,4,1,2,3,4,5,2,4,경기도,제주,3인 이상 여행(가족 외),2022-08-24~2022-08-31,2,1.0,,2,제주특별자치도 제주시 구좌읍 김녕로21길 21,0,12,11
953291,2208260002,d_d000479,12,김녕해수욕장,2022-08-26 00:00:00,2022-08-26 00:00:00,제주특별자치도 제주시 구좌읍 해맞이해안로 7-6,제주특별자치도 제주시 구좌읍 김녕리 497-4,126.759314,33.55743886,,,,,90,1,N,1,,4,4,4,,D01,d000479,2;,2022-08-24 00:00:00,2022-09-01 00:00:00,대중교통 등,2;,2;1;5,2,41,여,20,6,1,1,4,9.0,,3,7.0,3,2,29,29170,26,26350,45,45110,4,1,2,3,4,5,2,4,경기도,제주,3인 이상 여행(가족 외),2022-08-24~2022-08-31,2,1.0,,2,제주특별자치도 제주시 구좌읍 해맞이해안로 7-6,2,113,1
953404,2208240005,d_d000479,5,이마트 신제주점,2022-08-24 00:00:00,2022-08-24 00:00:00,제주특별자치도 제주시 1100로 3348,제주특별자치도 제주시 노형동 919,126.4803425,33.48515488,,,POI01000000EG4KZD,이마트신제주점,30,4,Y,7,,4,4,4,,D01,d000479,2;,2022-08-24 00:00:00,2022-09-01 00:00:00,대중교통 등,2;,2;1;5,2,41,여,20,6,1,1,4,9.0,,3,7.0,3,2,29,29170,26,26350,45,45110,4,1,2,3,4,5,2,4,경기도,제주,3인 이상 여행(가족 외),2022-08-24~2022-08-31,2,1.0,,2,제주특별자치도 제주시 1100로 3348,2,35,4
953439,2208250003,d_d000479,9,다이소 제주노형점,2022-08-25 00:00:00,2022-08-25 00:00:00,제주특별자치도 제주시 1100로 3325,제주특별자치도 제주시 노형동 3784-2,126.4802795,33.4834488,,,,,30,4,Y,8,,4,4,4,,D01,d000479,2;,2022-08-24 00:00:00,2022-09-01 00:00:00,대중교통 등,2;,2;1;5,2,41,여,20,6,1,1,4,9.0,,3,7.0,3,2,29,29170,26,26350,45,45110,4,1,2,3,4,5,2,4,경기도,제주,3인 이상 여행(가족 외),2022-08-24~2022-08-31,2,1.0,,2,제주특별자치도 제주시 1100로 3325,2,1,4
953440,2208240006,d_d000479,6,청안레지던스,2022-08-24 00:00:00,2022-08-25 00:00:00,제주특별자치도 제주시 원노형2길 19-2,제주특별자치도 제주시 노형동 924-5,126.4813542,33.48437293,,,POI01000000668BI9,청안호텔앤레지던스,180,24,N,6,11.0,4,4,4,,D01,d000479,2;,2022-08-24 00:00:00,2022-09-01 00:00:00,대중교통 등,2;,2;1;5,2,41,여,20,6,1,1,4,9.0,,3,7.0,3,2,29,29170,26,26350,45,45110,4,1,2,3,4,5,2,4,경기도,제주,3인 이상 여행(가족 외),2022-08-24~2022-08-31,2,1.0,,2,제주특별자치도 제주시 원노형2길 19-2,2,7,24
953447,2208250004,d_d000479,10,청안레지던스,2022-08-25 00:00:00,2022-08-26 00:00:00,제주특별자치도 제주시 원노형2길 19-2,제주특별자치도 제주시 노형동 924-5,126.4813542,33.48437293,,,POI01000000668BI9,청안호텔앤레지던스,510,24,N,6,11.0,4,4,4,,D01,d000479,2;,2022-08-24 00:00:00,2022-09-01 00:00:00,대중교통 등,2;,2;1;5,2,41,여,20,6,1,1,4,9.0,,3,7.0,3,2,29,29170,26,26350,45,45110,4,1,2,3,4,5,2,4,경기도,제주,3인 이상 여행(가족 외),2022-08-24~2022-08-31,2,1.0,,2,제주특별자치도 제주시 원노형2길 19-2,2,7,24
953454,2208300002,d_d000479,25,놀숲 제주외도점,2022-08-30 00:00:00,2022-08-30 00:00:00,제주특별자치도 제주시 우정로15길 5,제주특별자치도 제주시 외도일동 639-3,126.4317287,33.48609192,,,,,120,4,N,7,,4,4,4,,D01,d000479,2;,2022-08-24 00:00:00,2022-09-01 00:00:00,대중교통 등,2;,2;1;5,2,41,여,20,6,1,1,4,9.0,,3,7.0,3,2,29,29170,26,26350,45,45110,4,1,2,3,4,5,2,4,경기도,제주,3인 이상 여행(가족 외),2022-08-24~2022-08-31,2,1.0,,2,제주특별자치도 제주시 우정로15길 5,2,1,4
953455,2210290004,d_d001727,12,우도머뭄,2022-10-29 00:00:00,2022-10-30 00:00:00,제주특별자치도 제주시 우도면 조일길 44,제주특별자치도 제주시 우도면 연평리 156-1,126.9656077,33.50606769,,,,,360,24,N,5,7.0,5,5,5,,D01,d001727,21;22;24;26;27;,2022-10-28 00:00:00,2022-10-31 00:00:00,대중교통 등,21;22;24;26;27;,1;3;21,1,11,여,20,6,1,1,3,3.0,,4,10.0,3,3,50,50110,42,42150,46,46130,6,2,1,1,7,1,1,7,서울특별시,제주,2인 여행(가족 외),2022-10-28~2022-10-30,1,2.0,7.0,1,제주특별자치도 제주시 우도면 조일길 44,0,13,24
953466,2210280002,d_d001727,7,괜찮아,2022-10-28 00:00:00,2022-10-29 00:00:00,제주특별자치도 제주시 구좌읍 해녀박물관길 27,제주특별자치도 제주시 구좌읍 세화리 1-1,126.8622441,33.52333547,,,POI010000006VRYH3,괜찮아,30,24,N,2,7.0,4,2,3,,D01,d001727,21;22;24;26;27;,2022-10-28 00:00:00,2022-10-31 00:00:00,대중교통 등,21;22;24;26;27;,1;3;21,1,11,여,20,6,1,1,3,3.0,,4,10.0,3,3,50,50110,42,42150,46,46130,6,2,1,1,7,1,1,7,서울특별시,제주,2인 여행(가족 외),2022-10-28~2022-10-30,1,2.0,7.0,1,제주특별자치도 제주시 구좌읍 해녀박물관길 27,2,3,24
953469,2210280004,d_d001727,5,비수기애호가,2022-10-28 00:00:00,2022-10-28 00:00:00,제주특별자치도 제주시 구좌읍 해맞이해안로 997,제주특별자치도 제주시 구좌읍 한동리 1368-5,126.8307816,33.54316681,,,,,60,11,N,5,,5,5,5,,D01,d001727,21;22;24;26;27;,2022-10-28 00:00:00,2022-10-31 00:00:00,대중교통 등,21;22;24;26;27;,1;3;21,1,11,여,20,6,1,1,3,3.0,,4,10.0,3,3,50,50110,42,42150,46,46130,6,2,1,1,7,1,1,7,서울특별시,제주,2인 여행(가족 외),2022-10-28~2022-10-30,1,2.0,7.0,1,제주특별자치도 제주시 구좌읍 해맞이해안로 997,1,13,11
953482,2210290002,d_d001727,10,꼬스뗀뇨,2022-10-29 00:00:00,2022-10-29 00:00:00,제주특별자치도 제주시 구좌읍 해맞이해안로 2080,제주특별자치도 제주시 구좌읍 종달리 150,126.9052437,33.50986804,,,POI01000000B32BL8,고향농수산,90,11,N,1,,5,5,5,,D01,d001727,21;22;24;26;27;,2022-10-28 00:00:00,2022-10-31 00:00:00,대중교통 등,21;22;24;26;27;,1;3;21,1,11,여,20,6,1,1,3,3.0,,4,10.0,3,3,50,50110,42,42150,46,46130,6,2,1,1,7,1,1,7,서울특별시,제주,2인 여행(가족 외),2022-10-28~2022-10-30,1,2.0,7.0,1,제주특별자치도 제주시 구좌읍 해맞이해안로 2080,0,15,11
953496,2210280003,d_d001727,4,키친요디,2022-10-28 00:00:00,2022-10-28 00:00:00,제주특별자치도 제주시 동화로1길 53-13,제주특별자치도 제주시 화북일동 17-8,126.5777051,33.51785606,,,,,60,11,N,2,,4,4,4,,D01,d001727,21;22;24;26;27;,2022-10-28 00:00:00,2022-10-31 00:00:00,대중교통 등,21;22;24;26;27;,1;3;21,1,11,여,20,6,1,1,3,3.0,,4,10.0,3,3,50,50110,42,42150,46,46130,6,2,1,1,7,1,1,7,서울특별시,제주,2인 여행(가족 외),2022-10-28~2022-10-30,1,2.0,7.0,1,제주특별자치도 제주시 동화로1길 53-13,0,2,11
953498,2210280005,d_d001727,6,인손,2022-10-28 00:00:00,2022-10-28 00:00:00,제주특별자치도 제주시 구좌읍 세화4길 10,제주특별자치도 제주시 구좌읍 세화리 1448-1,126.8556811,33.52256885,,,,,150,11,N,5,,4,2,4,,D01,d001727,21;22;24;26;27;,2022-10-28 00:00:00,2022-10-31 00:00:00,대중교통 등,21;22;24;26;27;,1;3;21,1,11,여,20,6,1,1,3,3.0,,4,10.0,3,3,50,50110,42,42150,46,46130,6,2,1,1,7,1,1,7,서울특별시,제주,2인 여행(가족 외),2022-10-28~2022-10-30,1,2.0,7.0,1,제주특별자치도 제주시 구좌읍 세화4길 10,0,7,11
953505,2210290005,d_d001727,11,마르보다,2022-10-29 00:00:00,2022-10-29 00:00:00,제주특별자치도 제주시 우도면 우도해안길 828,제주특별자치도 제주시 우도면 연평리 676,126.9585295,33.51234068,,,POI0100000078QAW7,바람이야기펜션,30,11,N,6,,5,5,5,,D01,d001727,21;22;24;26;27;,2022-10-28 00:00:00,2022-10-31 00:00:00,대중교통 등,21;22;24;26;27;,1;3;21,1,11,여,20,6,1,1,3,3.0,,4,10.0,3,3,50,50110,42,42150,46,46130,6,2,1,1,7,1,1,7,서울특별시,제주,2인 여행(가족 외),2022-10-28~2022-10-30,1,2.0,7.0,1,제주특별자치도 제주시 우도면 우도해안길 828,0,1,11
953506,2210300002,d_d001727,13,우도봉 입구,2022-10-30 00:00:00,2022-10-30 00:00:00,,제주특별자치도 제주시 우도면 연평리 1,126.9657011,33.49839687,,,,,30,1,Y,4,,5,5,5,,D01,d001727,21;22;24;26;27;,2022-10-28 00:00:00,2022-10-31 00:00:00,대중교통 등,21;22;24;26;27;,1;3;21,1,11,여,20,6,1,1,3,3.0,,4,10.0,3,3,50,50110,42,42150,46,46130,6,2,1,1,7,1,1,7,서울특별시,제주,2인 여행(가족 외),2022-10-28~2022-10-30,1,2.0,7.0,1,제주특별자치도 제주시 우도면 연평리 1,2,16,1
953520,2210290001,d_d001727,8,해녀박물관,2022-10-29 00:00:00,2022-10-29 00:00:00,제주특별자치도 제주시 구좌읍 해녀박물관길 26,제주특별자치도 제주시 구좌읍 상도리 3204-1,126.8634299,33.52357842,,,POI01000000B32AQC,제주해녀박물관,60,2,N,6,,5,5,5,,D01,d001727,21;22;24;26;27;,2022-10-28 00:00:00,2022-10-31 00:00:00,대중교통 등,21;22;24;26;27;,1;3;21,1,11,여,20,6,1,1,3,3.0,,4,10.0,3,3,50,50110,42,42150,46,46130,6,2,1,1,7,1,1,7,서울특별시,제주,2인 여행(가족 외),2022-10-28~2022-10-30,1,2.0,7.0,1,제주특별자치도 제주시 구좌읍 해녀박물관길 26,2,30,2
953550,2210300003,d_d001727,14,숙성도F&B,2022-10-30 00:00:00,2022-10-30 00:00:00,제주특별자치도 제주시 노연로 48,제주특별자치도 제주시 노형동 940,126.4850868,33.48581571,,,,,30,11,N,5,,4,3,4,,D01,d001727,21;22;24;26;27;,2022-10-28 00:00:00,2022-10-31 00:00:00,대중교통 등,21;22;24;26;27;,1;3;21,1,11,여,20,6,1,1,3,3.0,,4,10.0,3,3,50,50110,42,42150,46,46130,6,2,1,1,7,1,1,7,서울특별시,제주,2인 여행(가족 외),2022-10-28~2022-10-30,1,2.0,7.0,1,제주특별자치도 제주시 노연로 48,0,3,11
953553,2210290003,d_d001727,9,우도짜장맨,2022-10-29 00:00:00,2022-10-29 00:00:00,제주특별자치도 제주시 우도면 우도해안길 1132,제주특별자치도 제주시 우도면 연평리 317-2,126.9676944,33.497668,,,POI0100000078KHR3,동굴리조트,30,11,N,3,,2,2,2,,D01,d001727,21;22;24;26;27;,2022-10-28 00:00:00,2022-10-31 00:00:00,대중교통 등,21;22;24;26;27;,1;3;21,1,11,여,20,6,1,1,3,3.0,,4,10.0,3,3,50,50110,42,42150,46,46130,6,2,1,1,7,1,1,7,서울특별시,제주,2인 여행(가족 외),2022-10-28~2022-10-30,1,2.0,7.0,1,제주특별자치도 제주시 우도면 우도해안길 1132,0,6,11
953559,2211060005,a_a011544,10,오설록티뮤지엄,2022-11-06 00:00:00,2022-11-06 00:00:00,제주특별자치도 서귀포시 안덕면 신화역사로 15,제주특별자치도 서귀포시 안덕면 서광리 1235-1,126.2894893,33.30591329,,,POI01000000B31Y5E,오설록티뮤지엄,60,3,N,5,,3,4,4,,A03,a011544,3;,2022-11-05 00:00:00,2022-11-08 00:00:00,자가용,3;,21;22;28,21,11,여,40,6,1,2,4,3.0,,3,6.0,3,4,11,11110,41,41110,42,42210,4,2,2,4,2,4,2,6,서울특별시,경기,2인 여행(가족 외),2022-10-29~2022-10-29,8,3.0,1.0,1,제주특별자치도 서귀포시 안덕면 신화역사로 15,2,167,3
953726,2211070003,a_a011544,17,사계해변,2022-11-07 00:00:00,2022-11-07 00:00:00,,제주특별자치도 서귀포시 안덕면 사계리,126.3085979,33.22865827,,,,,0,1,N,5,,3,3,3,,A03,a011544,3;,2022-11-05 00:00:00,2022-11-08 00:00:00,자가용,3;,21;22;28,21,11,여,40,6,1,2,4,3.0,,3,6.0,3,4,11,11110,41,41110,42,42210,4,2,2,4,2,4,2,6,서울특별시,경기,2인 여행(가족 외),2022-10-29~2022-10-29,8,3.0,1.0,1,제주특별자치도 서귀포시 안덕면 사계리,2,94,1
953819,2211060001,a_a011544,6,협재해수욕장,2022-11-06 00:00:00,2022-11-06 00:00:00,제주특별자치도 제주시 한림읍 한림로 329-10,제주특별자치도 제주시 한림읍 협재리 2447,126.2391575,33.39386608,,,POI010000006VSVBV,협재회관,30,1,N,1,,5,5,5,,A03,a011544,3;,2022-11-05 00:00:00,2022-11-08 00:00:00,자가용,3;,21;22;28,21,11,여,40,6,1,2,4,3.0,,3,6.0,3,4,11,11110,41,41110,42,42210,4,2,2,4,2,4,2,6,서울특별시,경기,2인 여행(가족 외),2022-10-29~2022-10-29,8,3.0,1.0,1,제주특별자치도 제주시 한림읍 한림로 329-10,2,272,1
954091,2211060007,a_a011544,12,금오름,2022-11-06 00:00:00,2022-11-06 00:00:00,,제주특별자치도 제주시 한림읍 금악리 산 1-1,126.3058389,33.35457233,,,,,60,1,N,2,,5,5,5,,A03,a011544,3;,2022-11-05 00:00:00,2022-11-08 00:00:00,자가용,3;,21;22;28,21,11,여,40,6,1,2,4,3.0,,3,6.0,3,4,11,11110,41,41110,42,42210,4,2,2,4,2,4,2,6,서울특별시,경기,2인 여행(가족 외),2022-10-29~2022-10-29,8,3.0,1.0,1,제주특별자치도 제주시 한림읍 금악리 산 1-1,2,138,1
954211,2211060006,a_a011544,11,새별오름,2022-11-06 00:00:00,2022-11-06 00:00:00,,제주특별자치도 제주시 애월읍 봉성리 산 59-8,126.3577307,33.36627759,,,,,60,1,N,5,,5,5,5,,A03,a011544,3;,2022-11-05 00:00:00,2022-11-08 00:00:00,자가용,3;,21;22;28,21,11,여,40,6,1,2,4,3.0,,3,6.0,3,4,11,11110,41,41110,42,42210,4,2,2,4,2,4,2,6,서울특별시,경기,2인 여행(가족 외),2022-10-29~2022-10-29,8,3.0,1.0,1,제주특별자치도 제주시 애월읍 봉성리 산 59-8,2,202,1
954381,2211060002,a_a011544,7,금능해수욕장,2022-11-06 00:00:00,2022-11-06 00:00:00,제주특별자치도 제주시 한림읍 금능길 119-10,제주특별자치도 제주시 한림읍 금능리 2026,126.2358899,33.39044882,,,POI01000000CDA88B,모살밭휴게소,0,1,N,1,,5,5,5,,A03,a011544,3;,2022-11-05 00:00:00,2022-11-08 00:00:00,자가용,3;,21;22;28,21,11,여,40,6,1,2,4,3.0,,3,6.0,3,4,11,11110,41,41110,42,42210,4,2,2,4,2,4,2,6,서울특별시,경기,2인 여행(가족 외),2022-10-29~2022-10-29,8,3.0,1.0,1,제주특별자치도 제주시 한림읍 금능길 119-10,2,102,1
954483,2211060009,a_a011544,14,베니키아호텔 제주,2022-11-06 00:00:00,2022-11-07 00:00:00,제주특별자치도 제주시 애월읍 애월해안로 554-6,제주특별자치도 제주시 애월읍 신엄리 2736-1,126.3621988,33.47767359,,,,,240,24,N,8,1.0,4,5,5,,A03,a011544,3;,2022-11-05 00:00:00,2022-11-08 00:00:00,자가용,3;,21;22;28,21,11,여,40,6,1,2,4,3.0,,3,6.0,3,4,11,11110,41,41110,42,42210,4,2,2,4,2,4,2,6,서울특별시,경기,2인 여행(가족 외),2022-10-29~2022-10-29,8,3.0,1.0,1,제주특별자치도 제주시 애월읍 애월해안로 554-6,2,14,24
954497,2211070004,a_a011544,18,식과함께,2022-11-07 00:00:00,2022-11-07 00:00:00,제주특별자치도 서귀포시 안덕면 화순로142번길 11-9,제주특별자치도 서귀포시 안덕면 화순리 1799-4,126.3301463,33.24748293,,,,,60,11,N,5,,3,3,3,,A03,a011544,3;,2022-11-05 00:00:00,2022-11-08 00:00:00,자가용,3;,21;22;28,21,11,여,40,6,1,2,4,3.0,,3,6.0,3,4,11,11110,41,41110,42,42210,4,2,2,4,2,4,2,6,서울특별시,경기,2인 여행(가족 외),2022-10-29~2022-10-29,8,3.0,1.0,1,제주특별자치도 서귀포시 안덕면 화순로142번길 11-9,0,3,11
954500,2211070006,a_a011544,20,도두봉공원,2022-11-07 00:00:00,2022-11-07 00:00:00,,제주특별자치도 제주시 도두일동 산 2,126.4685558,33.50780151,,,POI01000000EBU51L,도들봉공원,30,1,N,5,,5,5,5,,A03,a011544,3;,2022-11-05 00:00:00,2022-11-08 00:00:00,자가용,3;,21;22;28,21,11,여,40,6,1,2,4,3.0,,3,6.0,3,4,11,11110,41,41110,42,42210,4,2,2,4,2,4,2,6,서울특별시,경기,2인 여행(가족 외),2022-10-29~2022-10-29,8,3.0,1.0,1,제주특별자치도 제주시 도두일동 산 2,2,8,1
954508,2211070005,a_a011544,19,용머리해안,2022-11-07 00:00:00,2022-11-07 00:00:00,,제주특별자치도 서귀포시 안덕면 사계리,126.3147366,33.23165676,,,,,60,13,N,5,,5,5,5,,A03,a011544,3;,2022-11-05 00:00:00,2022-11-08 00:00:00,자가용,3;,21;22;28,21,11,여,40,6,1,2,4,3.0,,3,6.0,3,4,11,11110,41,41110,42,42210,4,2,2,4,2,4,2,6,서울특별시,경기,2인 여행(가족 외),2022-10-29~2022-10-29,8,3.0,1.0,1,제주특별자치도 서귀포시 안덕면 사계리,2,103,1
954511,2211070002,a_a011544,16,수월봉지질트레일,2022-11-07 00:00:00,2022-11-07 00:00:00,,제주특별자치도 제주시 한경면 고산리 3760,126.1633315,33.29480821,,,,,30,13,N,1,,5,5,5,,A03,a011544,3;,2022-11-05 00:00:00,2022-11-08 00:00:00,자가용,3;,21;22;28,21,11,여,40,6,1,2,4,3.0,,3,6.0,3,4,11,11110,41,41110,42,42210,4,2,2,4,2,4,2,6,서울특별시,경기,2인 여행(가족 외),2022-10-29~2022-10-29,8,3.0,1.0,1,제주특별자치도 제주시 한경면 고산리 3760,2,23,13
